Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+1.790656e+04 +6.450910e+03 -8.377580e-01 +2.014502e+01 +1.377656e+03 +1.377803e+03 -1.556175e+00 +6.450220e+03 -9.431950e+01
+1.875393e+04 +6.379483e+03 -8.290314e-01 +1.924755e+01 +1.330138e+03 +1.330278e+03 -1.556327e+00 +6.378815e+03 -9.230360e+01
+1.964141e+04 +6.325912e+03 -8.115781e-01 +1.814335e+01 +1.280798e+03 +1.280927e+03 -1.556632e+00 +6.325277e+03 -8.960171e+01
+2.057089e+04 +6.254484e+03 -7.853982e-01 +1.695623e+01 +1.236901e+03 +1.237017e+03 -1.557089e+00 +6.253897e+03 -8.573244e+01
+2.154435e+04 +6.200914e+03 -7.853982e-01 +1.632995e+01 +1.191215e+03 +1.191327e+03 -1.557089e+00 +6.200331e+03 -8.499812e+01
+2.256387e+04 +6.147343e+03 -7.679449e-01 +1.537848e+01 +1.147308e+03 +1.147411e+03 -1.557393e+00 +6.146791e+03 -8.239140e+01
+2.363165e+04 +6.093772e+03 -7.504916e-01 +1.447607e+01 +1.105103e+03 +1.105198e+03 -1.557698e+00 +6.093250e+03 -7.981730e+01
+2.474995e+04 +6.040202e+03 -7.330383e-01 +1.362030e+01 +1.064532e+03 +1.064619e+03 -1.558002e+00 +6.039708e+03 -7.727582e+01
+2.592117e+04 +5.986631e+03 -7.155850e-01 +1.280885e+01 +1.025532e+03 +1.025612e+03 -1.558307e+00 +5.986164e+03 -7.476697e+01
+2.714782e+04 +5.950917e+03 -6.981317e-01 +1.200343e+01 +9.850744e+02 +9.851475e+02 -1.558612e+00 +5.950476e+03 -7.250833e+01
+2.843251e+04 +5.915204e+03 -6.894051e-01 +1.138614e+01 +9.462453e+02 +9.463138e+02 -1.558764e+00 +5.914776e+03 -7.117231e+01
+2.977800e+04 +5.861633e+03 -6.719518e-01 +1.069329e+01 +9.117506e+02 +9.118133e+02 -1.559069e+00 +5.861230e+03 -6.874231e+01
+3.118717e+04 +5.843776e+03 -6.632251e-01 +1.010833e+01 +8.732157e+02 +8.732742e+02 -1.559221e+00 +5.843385e+03 -6.764290e+01
+3.266301e+04 +5.808062e+03 -6.544985e-01 +9.583170e+00 +8.388886e+02 +8.389433e+02 -1.559373e+00 +5.807684e+03 -6.634495e+01
+3.420870e+04 +5.772349e+03 -6.370452e-01 +8.961272e+00 +8.059427e+02 +8.059925e+02 -1.559678e+00 +5.771992e+03 -6.417874e+01
+3.582753e+04 +5.736635e+03 -6.195919e-01 +8.373763e+00 +7.743203e+02 +7.743656e+02 -1.559982e+00 +5.736300e+03 -6.203429e+01
+3.752297e+04 +5.700921e+03 -6.108652e-01 +7.932178e+00 +7.439662e+02 +7.440085e+02 -1.560135e+00 +5.700597e+03 -6.077985e+01
+3.929864e+04 +5.665208e+03 -6.021386e-01 +7.512641e+00 +7.148301e+02 +7.148696e+02 -1.560287e+00 +5.664895e+03 -5.953627e+01
+4.115834e+04 +5.629494e+03 -5.846853e-01 +7.009466e+00 +6.868634e+02 +6.868991e+02 -1.560592e+00 +5.629201e+03 -5.744621e+01
+4.310604e+04 +5.593780e+03 -5.672320e-01 +6.534428e+00 +6.600173e+02 +6.600496e+02 -1.560896e+00 +5.593506e+03 -5.537789e+01
